theta_deg,phi_deg,s01662,s01246,s01572,s00750,s00301
84.000000,55.500000,-29.421875,-35.371094,-26.804688,-27.759766,-51.769531
85.000000,55.500000,-29.781250,-35.339844,-26.992188,-28.087891,-51.425781
86.000000,55.500000,-29.984375,-35.339844,-27.101562,-28.337891,-51.082031
87.000000,55.500000,-30.093750,-35.277344,-27.242188,-28.548828,-50.769531
88.000000,55.500000,-30.250000,-35.246094,-27.367188,-28.822266,-50.519531
89.000000,55.500000,-30.453125,-35.152344,-27.523438,-29.103516,-50.394531
90.000000,55.500000,-30.546875,-35.214844,-27.648438,-29.298828,-50.363281
91.000000,55.500000,-30.625000,-35.402344,-27.804688,-29.470703,-50.457031
92.000000,55.500000,-30.750000,-35.527344,-27.976562,-29.681641,-50.675781
93.000000,55.500000,-30.843750,-35.746094,-28.164062,-29.908203,-50.925781
94.000000,55.500000,-31.000000,-35.964844,-28.367188,-30.041016,-51.269531
95.000000,55.500000,-31.000000,-36.121094,-28.476562,-30.126953,-51.613281
96.000000,55.500000,-30.984375,-36.214844,-28.648438,-30.283203,-51.863281
97.000000,55.500000,-30.937500,-36.371094,-28.789062,-30.439453,-52.082031
98.000000,55.500000,-30.812500,-36.589844,-28.929688,-30.541016,-52.550781
99.000000,55.500000,-30.640625,-36.871094,-29.070312,-30.556641,-53.863281
100.000000,55.500000,-30.578125,-36.996094,-29.257812,-30.712891,-55.925781
101.000000,55.500000,-30.484375,-37.433594,-29.523438,-30.837891,-59.113281
102.000000,55.500000,-30.343750,-37.839844,-29.851562,-30.978516,-69.050781
103.000000,55.500000,-30.234375,-39.496094,-30.132812,-31.072266,-62.238281
104.000000,55.500000,-30.234375,-40.527344,-30.507812,-31.322266,-56.050781
105.000000,55.500000,-30.265625,-40.777344,-30.945312,-31.634766,-53.488281
106.000000,55.500000,-30.375000,-44.246094,-31.507812,-31.962891,-52.613281
107.000000,55.500000,-30.453125,-52.902344,-32.226562,-32.322266,-51.113281
108.000000,55.500000,-30.703125,-51.339844,-33.070312,-32.822266,-49.894531
109.000000,55.500000,-30.937500,-45.214844,-34.070312,-33.400391,-49.332031
110.000000,55.500000,-31.265625,-42.964844,-35.445312,-33.962891,-48.863281
111.000000,55.500000,-31.609375,-41.121094,-37.476562,-34.744141,-48.457031
112.000000,55.500000,-32.140625,-40.027344,-39.601562,-35.681641,-48.207031
113.000000,55.500000,-32.765625,-39.308594,-41.570312,-36.931641,-48.238281
114.000000,55.500000,-33.578125,-38.496094,-49.976562,-38.369141,-48.207031
115.000000,55.500000,-34.578125,-38.214844,-49.351562,-40.400391,-48.707031
116.000000,55.500000,-35.953125,-38.308594,-44.132812,-42.619141,-49.363281
117.000000,55.500000,-37.546875,-38.839844,-43.882812,-44.869141,-50.644531
118.000000,55.500000,-39.421875,-39.652344,-43.757812,-47.806641,-52.300781
119.000000,55.500000,-41.265625,-41.277344,-45.101562,-57.212891,-54.550781
120.000000,55.500000,-42.765625,-42.996094,-48.132812,-52.525391,-57.863281
121.000000,55.500000,-45.765625,-44.871094,-57.164062,-49.087891,-68.363281
122.000000,55.500000,-55.515625,-46.683594,-51.539062,-54.712891,-57.925781
123.000000,55.500000,-54.640625,-51.777344,-45.226562,-46.837891,-56.613281
124.000000,55.500000,-67.640625,-62.277344,-42.445312,-44.212891,-59.863281
125.000000,55.500000,-49.765625,-51.152344,-41.320312,-42.587891,-57.363281
126.000000,55.500000,-44.890625,-51.714844,-40.570312,-41.775391,-52.988281
127.000000,55.500000,-43.859375,-53.589844,-40.851562,-41.181641,-50.800781
128.000000,55.500000,-42.765625,-47.589844,-41.476562,-40.587891,-49.363281
129.000000,55.500000,-42.234375,-45.902344,-42.914062,-40.337891,-48.707031
130.000000,55.500000,-41.359375,-44.183594,-46.726562,-40.619141,-47.988281
131.000000,55.500000,-41.421875,-43.496094,-50.851562,-41.431641,-47.988281
132.000000,55.500000,-41.859375,-42.746094,-44.101562,-42.744141,-48.050781
133.000000,55.500000,-43.203125,-42.402344,-42.195312,-44.431641,-48.769531
134.000000,55.500000,-44.765625,-42.621094,-41.039062,-45.681641,-49.269531
135.000000,55.500000,-46.765625,-43.433594,-40.351562,-48.025391,-50.113281
136.000000,55.500000,-62.515625,-44.652344,-40.632812,-63.837891,-51.113281
137.000000,55.500000,-48.578125,-45.933594,-41.445312,-50.650391,-53.425781
138.000000,55.500000,-46.609375,-46.371094,-43.320312,-52.587891,-58.550781
139.000000,55.500000,-46.078125,-53.652344,-46.195312,-61.712891,-57.300781
140.000000,55.500000,-46.953125,-52.214844,-51.914062,-56.712891,-63.800781
141.000000,55.500000,-49.828125,-53.839844,-57.851562,-50.619141,-63.988281
142.000000,55.500000,-56.890625,-60.964844,-50.226562,-48.337891,-55.613281
143.000000,55.500000,-58.328125,-58.839844,-51.789062,-47.744141,-52.800781
144.000000,55.500000,-50.078125,-50.996094,-45.695312,-47.494141,-51.488281
145.000000,55.500000,-48.046875,-48.308594,-42.507812,-47.869141,-51.238281
146.000000,55.500000,-47.265625,-46.683594,-40.320312,-48.650391,-51.394531
147.000000,55.500000,-57.015625,-46.683594,-38.632812,-63.212891,-52.550781
148.000000,55.500000,-47.765625,-46.871094,-38.039062,-49.775391,-55.675781
149.000000,55.500000,-46.203125,-47.902344,-38.320312,-48.400391,-56.425781
150.000000,55.500000,-44.328125,-63.339844,-39.507812,-47.150391,-52.613281
151.000000,55.500000,-43.296875,-49.558594,-41.914062,-46.994141,-50.988281
152.000000,55.500000,-43.328125,-47.527344,-44.132812,-47.806641,-50.332031
153.000000,55.500000,-44.328125,-46.433594,-58.351562,-49.369141,-50.957031
154.000000,55.500000,-45.671875,-46.214844,-46.289062,-57.525391,-53.050781
155.000000,55.500000,-47.859375,-47.277344,-50.226562,-57.962891,-59.863281
156.000000,55.500000,-51.828125,-49.277344,-52.976562,-53.462891,-59.488281
157.000000,55.500000,-69.453125,-64.027344,-43.382812,-67.087891,-54.425781
158.000000,55.500000,-56.140625,-51.277344,-39.664062,-53.650391,-58.800781
159.000000,55.500000,-49.046875,-50.839844,-38.351562,-50.025391,-54.488281
160.000000,55.500000,-46.203125,-53.527344,-38.382812,-47.994141,-50.269531
161.000000,55.500000,-43.890625,-48.027344,-40.382812,-46.962891,-48.238281
162.000000,55.500000,-42.734375,-44.746094,-49.039062,-46.681641,-46.957031
163.000000,55.500000,-42.671875,-43.027344,-43.914062,-46.962891,-46.769531
164.000000,55.500000,-42.890625,-42.246094,-37.117188,-47.556641,-47.113281
165.000000,55.500000,-44.328125,-42.652344,-33.757812,-49.712891,-48.519531
166.000000,55.500000,-49.390625,-43.589844,-32.265625,-58.837891,-50.613281
167.000000,55.500000,-46.296875,-45.121094,-31.560547,-52.275391,-56.238281
168.000000,55.500000,-43.765625,-48.777344,-32.511719,-62.962891,-56.550781
169.000000,55.500000,-44.609375,-52.777344,-34.558594,-51.462891,-62.363281
170.000000,55.500000,-50.671875,-54.714844,-38.910156,-48.431641,-53.175781
171.000000,55.500000,-50.265625,-52.214844,-50.585938,-46.869141,-50.050781
172.000000,55.500000,-44.359375,-47.496094,-44.187500,-46.962891,-49.144531
173.000000,55.500000,-41.890625,-45.527344,-38.187500,-47.494141,-49.363281
174.000000,55.500000,-42.828125,-45.855469,-36.960938,-49.150391,-50.128906
175.000000,55.500000,-67.390625,-46.984375,-36.750000,-58.275391,-51.894531
176.000000,55.500000,-43.984375,-49.234375,-38.726562,-52.869141,-60.300781
177.000000,55.500000,-40.664062,-56.433594,-40.703125,-51.322266,-56.050781
178.000000,55.500000,-39.171875,-56.394531,-43.815430,-52.322266,-53.503906
179.000000,55.500000,-38.671875,-50.296875,-45.320312,-53.478516,-53.945312
180.000000,55.500000,-37.546875,-48.164062,-58.476562,-58.369141,-55.644531
0.000000,56.500000,-18.863281,-33.410645,-44.851562,-44.556641,-40.863281
1.000000,56.500000,-19.144531,-35.576172,-35.492188,-41.455078,-40.548828
2.000000,56.500000,-21.062500,-43.136719,-28.707031,-39.652344,-41.505859
3.000000,56.500000,-24.638672,-42.972656,-24.410156,-39.880615,-46.113281
4.000000,56.500000,-31.304688,-35.693359,-21.363281,-43.685547,-53.957031
5.000000,56.500000,-41.859375,-32.848145,-20.097656,-61.025391,-43.205078
6.000000,56.500000,-35.332031,-32.663818,-20.437500,-44.066406,-39.490234
7.000000,56.500000,-32.694824,-34.700195,-22.761719,-38.916992,-38.886719
8.000000,56.500000,-34.492676,-38.541016,-29.625000,-37.575195,-39.875000
9.000000,56.500000,-39.507812,-45.371094,-33.679688,-38.580078,-43.121094
10.000000,56.500000,-51.484375,-59.464844,-22.562500,-41.043945,-48.502930
11.000000,56.500000,-41.165527,-56.089844,-18.156250,-46.449219,-59.972656
12.000000,56.500000,-39.782227,-47.714844,-16.199219,-56.556641,-62.425781
13.000000,56.500000,-43.671875,-40.373047,-15.730469,-58.087891,-58.582031
14.000000,56.500000,-46.531250,-36.765625,-16.539062,-60.337891,-48.328125
15.000000,56.500000,-37.347656,-34.917969,-18.917969,-47.960938,-42.890625
16.000000,56.500000,-33.058594,-34.394531,-23.296875,-42.404297,-40.277832
17.000000,56.500000,-31.363281,-35.777344,-32.765625,-39.330078,-39.429688
18.000000,56.500000,-31.574219,-38.683594,-33.320312,-37.876953,-40.087891
19.000000,56.500000,-33.460938,-43.864746,-26.066406,-38.173828,-42.589844
20.000000,56.500000,-36.820312,-59.839844,-24.218750,-39.947266,-46.513184
21.000000,56.500000,-41.589844,-47.730469,-24.605469,-43.392578,-53.988281
22.000000,56.500000,-47.859375,-46.214844,-26.863281,-49.326172,-54.972656
23.000000,56.500000,-52.265625,-49.714844,-30.707031,-55.869141,-50.535156
24.000000,56.500000,-49.265625,-49.433594,-37.101562,-48.994141,-51.222656
25.000000,56.500000,-41.328125,-43.152344,-51.539062,-48.384766,-60.863281
26.000000,56.500000,-37.863281,-40.775391,-41.289062,-55.650391,-51.722656
27.000000,56.500000,-35.752930,-40.473145,-47.007812,-48.197266,-47.785156
28.000000,56.500000,-34.449219,-41.722656,-36.257812,-43.822266,-46.500000
29.000000,56.500000,-34.446777,-45.964844,-31.515625,-41.998047,-46.941406
30.000000,56.500000,-35.843750,-47.652344,-28.742188,-42.204590,-49.847656
31.000000,56.500000,-38.320312,-41.894043,-27.132812,-43.724609,-65.550781
32.000000,56.500000,-43.734375,-38.863281,-26.875000,-48.994141,-50.292969
33.000000,56.500000,-45.000000,-37.722656,-27.757812,-50.087891,-46.159180
34.000000,56.500000,-39.421875,-38.031250,-29.960938,-43.693359,-44.355469
35.000000,56.500000,-38.398438,-39.347656,-32.914062,-40.576172,-43.667969
36.000000,56.500000,-39.117188,-41.503906,-36.789062,-39.306641,-44.433594
37.000000,56.500000,-41.250000,-44.449219,-50.882812,-39.267578,-45.919434
38.000000,56.500000,-47.265625,-49.121094,-38.007812,-40.509766,-48.593750
39.000000,56.500000,-49.703125,-54.464844,-36.914062,-42.206543,-51.910156
40.000000,56.500000,-42.078125,-65.089844,-40.789062,-44.353516,-57.488281
41.000000,56.500000,-40.609375,-47.214844,-42.101562,-47.462891,-64.175781
42.000000,56.500000,-41.078125,-41.714844,-34.976562,-60.962891,-63.488281
43.000000,56.500000,-49.703125,-39.480469,-32.664062,-54.650391,-52.363281
44.000000,56.500000,-44.265625,-37.699219,-31.195312,-49.494141,-47.863281
45.000000,56.500000,-38.640625,-36.080078,-31.039062,-43.369141,-45.738281
46.000000,56.500000,-35.695312,-35.218750,-31.507812,-39.837891,-44.621094
47.000000,56.500000,-33.480469,-35.125000,-33.601562,-37.853516,-43.539062
48.000000,56.500000,-32.386719,-35.921875,-40.070312,-36.076172,-42.976562
49.000000,56.500000,-32.007812,-37.386719,-43.289062,-34.587891,-42.953125
50.000000,56.500000,-32.339844,-39.105469,-34.289062,-33.833984,-43.703125
51.000000,56.500000,-33.253906,-40.214844,-30.695312,-33.787109,-44.472656
52.000000,56.500000,-34.847656,-48.121094,-29.226562,-34.365234,-45.425781
53.000000,56.500000,-36.648438,-48.308594,-28.445312,-35.697266,-47.238281
54.000000,56.500000,-37.953125,-41.839844,-28.320312,-37.423828,-53.800781
55.000000,56.500000,-40.015625,-40.371094,-28.695312,-39.306641,-59.613281
56.000000,56.500000,-45.171875,-39.808594,-29.789062,-43.619141,-51.050781
57.000000,56.500000,-54.515625,-42.183594,-31.320312,-54.962891,-48.800781
58.000000,56.500000,-54.828125,-50.121094,-33.195312,-41.712891,-48.269531
59.000000,56.500000,-46.859375,-47.996094,-35.226562,-38.994141,-48.269531
60.000000,56.500000,-40.921875,-41.527344,-38.882812,-38.400391,-51.300781
61.000000,56.500000,-37.359375,-38.933594,-50.101562,-39.181641,-58.613281
62.000000,56.500000,-34.953125,-38.433594,-44.789062,-42.306641,-58.613281
63.000000,56.500000,-32.562500,-36.746094,-43.039062,-50.306641,-51.832031
64.000000,56.500000,-30.828125,-36.246094,-55.726562,-50.744141,-49.269531
65.000000,56.500000,-29.125000,-36.433594,-43.351562,-42.228516,-48.113281
66.000000,56.500000,-27.812500,-37.027344,-36.789062,-38.150391,-47.238281
67.000000,56.500000,-26.843750,-37.871094,-33.414062,-35.244141,-46.457031
68.000000,56.500000,-26.031250,-39.996094,-31.945312,-33.384766,-46.269531
69.000000,56.500000,-25.476562,-43.371094,-30.539062,-31.720703,-46.769531
70.000000,56.500000,-25.109375,-51.589844,-28.945312,-30.462891,-47.332031
71.000000,56.500000,-24.843750,-52.339844,-27.914062,-29.564453,-48.175781
72.000000,56.500000,-24.718750,-43.558594,-27.132812,-28.814453,-50.050781
73.000000,56.500000,-24.687500,-39.746094,-26.523438,-28.189453,-52.675781
74.000000,56.500000,-24.757812,-37.621094,-25.976562,-27.869141,-57.425781
75.000000,56.500000,-24.890625,-36.214844,-25.570312,-27.548828,-73.488281
76.000000,56.500000,-25.093750,-35.089844,-25.335938,-27.400391,-57.738281
77.000000,56.500000,-25.343750,-34.308594,-25.179688,-27.345703,-53.738281
78.000000,56.500000,-25.585938,-33.652344,-25.070312,-27.275391,-51.769531
79.000000,56.500000,-25.851562,-33.167969,-24.992188,-27.283203,-50.550781
80.000000,56.500000,-26.171875,-32.855469,-25.023438,-27.392578,-49.707031
81.000000,56.500000,-26.476562,-32.605469,-25.101562,-27.541016,-48.925781
82.000000,56.500000,-26.765625,-32.355469,-25.179688,-27.697266,-48.613281
83.000000,56.500000,-27.046875,-32.214844,-25.242188,-27.884766,-48.425781
84.000000,56.500000,-27.343750,-32.105469,-25.437500,-28.126953,-48.457031
85.000000,56.500000,-27.625000,-32.105469,-25.601562,-28.384766,-48.425781
86.000000,56.500000,-27.859375,-31.996094,-25.718750,-28.587891,-48.332031
87.000000,56.500000,-28.015625,-31.964844,-25.851562,-28.822266,-48.144531
88.000000,56.500000,-28.171875,-31.996094,-26.023438,-29.064453,-48.144531
89.000000,56.500000,-28.359375,-32.058594,-26.210938,-29.337891,-48.144531
90.000000,56.500000,-28.500000,-32.121094,-26.367188,-29.556641,-48.144531
91.000000,56.500000,-28.593750,-32.183594,-26.492188,-29.759766,-48.207031
92.000000,56.500000,-28.734375,-32.308594,-26.664062,-29.986328,-48.300781
93.000000,56.500000,-28.890625,-32.464844,-26.898438,-30.212891,-48.519531
94.000000,56.500000,-28.984375,-32.621094,-27.070312,-30.400391,-48.738281
95.000000,56.500000,-29.078125,-32.777344,-27.242188,-30.595703,-48.957031
96.000000,56.500000,-29.109375,-32.996094,-27.429688,-30.783203,-49.175781
97.000000,56.500000,-29.171875,-33.308594,-27.664062,-31.001953,-49.550781
98.000000,56.500000,-29.187500,-33.527344,-27.851562,-31.197266,-49.832031
99.000000,56.500000,-29.140625,-33.777344,-28.085938,-31.345703,-50.425781
100.000000,56.500000,-29.156250,-34.121094,-28.367188,-31.572266,-51.207031
101.000000,56.500000,-29.218750,-34.558594,-28.710938,-31.783203,-51.988281
102.000000,56.500000,-29.234375,-35.214844,-29.070312,-32.041016,-52.863281
103.000000,56.500000,-29.281250,-35.808594,-29.460938,-32.275391,-55.238281
104.000000,56.500000,-29.406250,-36.558594,-29.976562,-32.666016,-58.175781
105.000000,56.500000,-29.593750,-38.246094,-30.476562,-33.072266,-74.175781
106.000000,56.500000,-29.796875,-40.058594,-31.101562,-33.556641,-59.613281
107.000000,56.500000,-30.015625,-41.964844,-31.789062,-33.994141,-55.300781
108.000000,56.500000,-30.359375,-44.277344,-32.664062,-34.541016,-53.175781
